transaction_id,note_id,score
TR00000001,N0079,0.8693783082280839
TR00000001,N0007,0.5549204366547721
TR00000001,N0022,0.5474487679345267
TR00000001,N0081,0.4471429300308228
TR00000001,N0014,0.4424070596694946
TR00000001,N0036,0.4392007112503052
TR00000001,N0038,0.42608596086502076
TR00000001,N0073,0.42318423986434933
TR00000001,N0023,0.4002541422843933
TR00000001,N0032,0.4002541422843933
TR00000002,N0079,0.594020220211574
TR00000002,N0007,0.5681916849953788
TR00000002,N0022,0.552352203641619
TR00000002,N0060,0.5038992595672607
TR00000002,N0078,0.5028760521752493
TR00000002,N0001,0.5014679997307914
TR00000002,N0073,0.48169164180755614
TR00000002,N0003,0.4794143748283386
TR00000002,N0070,0.45409804105758667
TR00000002,N0036,0.45201337337493896
TR00000003,N0022,0.6103580066135952
TR00000003,N0007,0.6050532409123013
TR00000003,N0079,0.5909532737731935
TR00000003,N0056,0.5457799553871154
TR00000003,N0020,0.5439823389053344
TR00000003,N0072,0.47107483148574825
TR00000003,N0041,0.46412360191345214
TR00000003,N0013,0.46191812753677364
TR00000003,N0081,0.4582040739059448
TR00000003,N0034,0.4542818427085876
TR00000004,N0001,0.9669628810882569
TR00000004,N0017,0.6491648077964782
TR00000004,N0007,0.6319124460220337
TR00000004,N0022,0.6215118765830994
TR00000004,N0045,0.5987151575088501
TR00000004,N0078,0.5669205379486084
TR00000004,N0018,0.5425821375846863
TR00000004,N0043,0.5251556992530823
TR00000004,N0040,0.5125279307365418
TR00000004,N0028,0.5056723117828369
TR00000005,N0017,0.9504608583450318
TR00000005,N0079,0.6787335773876735
TR00000005,N0001,0.6577860355377196
TR00000005,N0007,0.6391764402389526
TR00000005,N0022,0.634096086025238
TR00000005,N0043,0.586270637512207
TR00000005,N0028,0.5583671164512635
TR00000005,N0045,0.45871667861938475
TR00000005,N0060,0.4397701263427734
TR00000005,N0003,0.42681065797805784
TR00000006,N0007,0.6085361787251065
TR00000006,N0022,0.6000390120915005
TR00000006,N0014,0.5583681344985961
TR00000006,N0036,0.5563007593154907
TR00000006,N0038,0.5407086849212647
TR00000006,N0081,0.5319692969322205
TR00000006,N0073,0.4821866703033447
TR00000006,N0056,0.4808164548873901
TR00000006,N0070,0.4558374357223511
TR00000006,N0013,0.45395922660827637
TR00000007,N0007,0.5636763828141349
TR00000007,N0022,0.5546104448182242
TR00000007,N0004,0.4525076866149902
TR00000007,N0023,0.39926007986068723
TR00000007,N0032,0.39926007986068723
TR00000007,N0066,0.39926007986068723
TR00000007,N0057,0.3851049542427063
TR00000007,N0026,0.38248243331909176
TR00000007,N0062,0.38248243331909176
TR00000007,N0006,0.37603901624679564
TR00000008,N0079,0.657195884840829
TR00000008,N0073,0.5649394941329956
TR00000008,N0007,0.5622415440423147
TR00000008,N0022,0.5529369967324393
TR00000008,N0070,0.5386713695526123
TR00000008,N0078,0.49075468472072065
TR00000008,N0001,0.48354415587016514
TR00000008,N0014,0.44608340263366697
TR00000008,N0036,0.43608884811401366
TR00000008,N0038,0.429217779636383
TR00000009,N0007,0.49289844376700265
TR00000009,N0022,0.48182138545172554
TR00000009,N0023,0.40482101440429685
TR00000009,N0032,0.40482101440429685
TR00000009,N0066,0.40482101440429685
TR00000009,N0057,0.3857555866241455
TR00000009,N0026,0.38287417888641356
TR00000009,N0062,0.38287417888641356
TR00000009,N0044,0.3779911637306213
TR00000009,N0058,0.3779911637306213
TR00000010,N0007,0.5257275666509356
TR00000010,N0022,0.5094317878995622
TR00000010,N0072,0.5009201836585998
TR00000010,N0051,0.4589182734489441
TR00000010,N0076,0.4427121877670288
TR00000010,N0013,0.43244072198867795
TR00000010,N0034,0.4280621767044067
TR00000010,N0080,0.42113142013549804
TR00000010,N0056,0.41441502571105954
TR00000010,N0020,0.41427859067916867
TR00000011,N0080,0.9047781607082912
TR00000011,N0051,0.5761388969421387
TR00000011,N0076,0.5537737798690796
TR00000011,N0041,0.5025088787078857
TR00000011,N0024,0.4952775359153747
TR00000011,N0072,0.45673563480377194
TR00000011,N0023,0.3891786217689514
TR00000011,N0032,0.3891786217689514
TR00000011,N0066,0.3891786217689514
TR00000011,N0007,0.3847715735435486
TR00000012,N0080,0.605028636455536
TR00000012,N0054,0.5456495165824891
TR00000012,N0023,0.40895025730133056
TR00000012,N0032,0.40895025730133056
TR00000012,N0066,0.40895025730133056
TR00000012,N0026,0.39749354124069214
TR00000012,N0062,0.39749354124069214
TR00000012,N0007,0.39716556072235104
TR00000012,N0057,0.39716556072235104
TR00000012,N0061,0.3915312051773071
TR00000013,N0025,0.6003709197044372
TR00000013,N0052,0.4533202171325683
TR00000013,N0010,0.4440406322479248
TR00000013,N0023,0.3973364353179932
TR00000013,N0032,0.3973364353179932
TR00000013,N0066,0.3973364353179932
TR00000013,N0044,0.3895895004272461
TR00000013,N0058,0.3895895004272461
TR00000013,N0074,0.3895895004272461
TR00000013,N0061,0.38223513364791867
TR00000014,N0041,0.5278678059577941
TR00000014,N0080,0.523924708366394
TR00000014,N0024,0.5196122169494629
TR00000014,N0025,0.5092549698693412
TR00000014,N0072,0.4612997531890869
TR00000014,N0051,0.4560425877571106
TR00000014,N0076,0.4365115284919739
TR00000014,N0034,0.4356994271278381
TR00000014,N0013,0.4337926983833313
TR00000014,N0023,0.4041188836097717
TR00000015,N0080,0.5693849515914917
TR00000015,N0072,0.5648974895477294
TR00000015,N0041,0.5445175290107727
TR00000015,N0024,0.5381168842315673
TR00000015,N0013,0.4916949224472046
TR00000015,N0034,0.4874927234649658
TR00000015,N0051,0.4837373971939087
TR00000015,N0076,0.4587653160095215
TR00000015,N0023,0.4006918787956238
TR00000015,N0032,0.4006918787956238
TR00000016,N0013,0.54378582239151
TR00000016,N0034,0.5400299787521362
TR00000016,N0051,0.4755358648300171
TR00000016,N0076,0.4652391505241394
TR00000016,N0080,0.45068355321884157
TR00000016,N0072,0.45045847892761226
TR00000016,N0041,0.43144655227661133
TR00000016,N0020,0.4278542160987854
TR00000016,N0024,0.4203751802444458
TR00000016,N0056,0.4187073826789856
TR00000017,N0080,0.5314718995775496
TR00000017,N0072,0.502205855846405
TR00000017,N0051,0.47114714384078976
TR00000017,N0056,0.45276019096374515
TR00000017,N0076,0.4502585649490356
TR00000017,N0034,0.44202661514282227
TR00000017,N0013,0.4378275632858276
TR00000017,N0041,0.42168999910354615
TR00000017,N0024,0.41614015102386476
TR00000017,N0020,0.41367398500442504
TR00000018,N0080,0.6117487566811698
TR00000018,N0020,0.5223421692848206
TR00000018,N0056,0.5206103205680848
TR00000018,N0051,0.45555088520050047
TR00000018,N0072,0.4489149212837219
TR00000018,N0013,0.44217581748962403
TR00000018,N0076,0.43985781669616697
TR00000018,N0034,0.43178844451904297
TR00000018,N0041,0.4260716915130615
TR00000018,N0024,0.41487804651260374
TR00000019,N0073,0.5171817064285278
TR00000019,N0025,0.5144442217690604
TR00000019,N0070,0.49540048837661743
TR00000019,N0079,0.45125312805175777
TR00000019,N0014,0.4444440722465515
TR00000019,N0036,0.4380962491035461
TR00000019,N0038,0.4283150553703308
TR00000019,N0081,0.4250848889350891
TR00000019,N0023,0.40662624835968014
TR00000019,N0032,0.40662624835968014
TR00000020,N0020,0.9271021148136684
TR00000020,N0056,0.5065329790115356
TR00000020,N0025,0.4857010688100542
TR00000020,N0013,0.4639483642578125
TR00000020,N0034,0.46386299848556517
TR00000020,N0080,0.4592157316207886
TR00000020,N0072,0.4564843654632568
TR00000020,N0051,0.44570106267929077
TR00000020,N0076,0.42701321840286255
TR00000020,N0041,0.42276324033737184
TR00000021,N0080,0.694515027318682
TR00000021,N0051,0.5550497770309448
TR00000021,N0076,0.5511218070983886
TR00000021,N0072,0.4662494659423828
TR00000021,N0024,0.4312692403793335
TR00000021,N0041,0.4271865963935852
TR00000021,N0054,0.40944060087203976
TR00000021,N0023,0.4048784852027893
TR00000021,N0032,0.4048784852027893
TR00000021,N0066,0.4048784852027893
TR00000022,N0080,0.7549360343388148
TR00000022,N0051,0.575265908241272
TR00000022,N0076,0.554100489616394
TR00000022,N0041,0.5326898097991943
TR00000022,N0024,0.5111570358276367
TR00000022,N0072,0.5003427219390869
TR00000022,N0023,0.39131784439086914
TR00000022,N0032,0.39131784439086914
TR00000022,N0066,0.39131784439086914
TR00000022,N0007,0.3883802890777588
TR00000023,N0051,0.4961356949806213
TR00000023,N0076,0.487206335067749
TR00000023,N0080,0.4659541916847229
TR00000023,N0041,0.4465963840484619
TR00000023,N0024,0.43186125755310056
TR00000023,N0054,0.4188004374504089
TR00000023,N0007,0.40446717739105226
TR00000023,N0057,0.40446717739105226
TR00000023,N0025,0.3988604239055089
TR00000023,N0044,0.39714152812957765
TR00000024,N0080,0.6907401204109191
TR00000024,N0051,0.47345581054687497
TR00000024,N0076,0.4523600935935974
TR00000024,N0054,0.43123154640197753
TR00000024,N0026,0.4128328084945679
TR00000024,N0062,0.4128328084945679
TR00000024,N0007,0.40995848178863525
TR00000024,N0057,0.40995848178863525
TR00000024,N0023,0.40988481044769287
TR00000024,N0032,0.40988481044769287
TR00000025,N0041,0.5609867493311564
TR00000025,N0072,0.5486520290374756
TR00000025,N0024,0.5453539768854777
TR00000025,N0080,0.508598306065514
TR00000025,N0051,0.4692497412363688
TR00000025,N0076,0.45741086403528847
TR00000025,N0013,0.4351865530014038
TR00000025,N0034,0.42678233385086056
TR00000025,N0056,0.4151646852493286
TR00000025,N0020,0.41472201347351073
TR00000026,N0054,0.9538611432484219
TR00000026,N0023,0.543826219013759
TR00000026,N0032,0.4009690761566162
TR00000026,N0066,0.4009690761566162
TR00000026,N0044,0.38963234424591064
TR00000026,N0058,0.38963234424591064
TR00000026,N0074,0.38963234424591064
TR00000026,N0007,0.3805656909942627
TR00000026,N0057,0.3805656909942627
TR00000026,N0061,0.3724566221237183
TR00000027,N0052,0.5872728061676026
TR00000027,N0021,0.5789553642272949
TR00000027,N0010,0.5778832149505616
TR00000027,N0067,0.5609373211860657
TR00000027,N0009,0.42807585341589793
TR00000027,N0023,0.4102618217468262
TR00000027,N0032,0.4102618217468262
TR00000027,N0066,0.4102618217468262
TR00000027,N0025,0.4085406167166573
TR00000027,N0007,0.3813390970230102
TR00000028,N0052,0.5743870973587036
TR00000028,N0010,0.5614233016967773
TR00000028,N0021,0.45785754919052124
TR00000028,N0025,0.45051238877432687
TR00000028,N0067,0.4433565616607666
TR00000028,N0023,0.3971841216087341
TR00000028,N0032,0.3971841216087341
TR00000028,N0066,0.3971841216087341
TR00000028,N0009,0.3909926039831979
TR00000028,N0007,0.38491723537445066
TR00000029,N0054,0.5194380794252669
TR00000029,N0023,0.4065757155418396
TR00000029,N0032,0.4065757155418396
TR00000029,N0066,0.4065757155418396
TR00000029,N0007,0.3918545007705688
TR00000029,N0057,0.3918545007705688
TR00000029,N0044,0.38510048389434814
TR00000029,N0058,0.38510048389434814
TR00000029,N0074,0.38510048389434814
TR00000029,N0006,0.3809443831443787
TR00000030,N0058,0.45250348874500823
TR00000030,N0054,0.40339375734329225
TR00000030,N0023,0.4021186351776123
TR00000030,N0032,0.4021186351776123
TR00000030,N0066,0.4021186351776123
TR00000030,N0007,0.3848175287246704
TR00000030,N0057,0.3848175287246704
TR00000030,N0044,0.3810749173164368
TR00000030,N0074,0.3810749173164368
TR00000030,N0026,0.374472177028656
TR00000031,N0051,0.5770715355873107
TR00000031,N0076,0.5585872888565063
TR00000031,N0009,0.5526096888950893
TR00000031,N0072,0.5051633310317993
TR00000031,N0023,0.4777871353285653
TR00000031,N0080,0.445712149143219
TR00000031,N0041,0.4403125762939453
TR00000031,N0054,0.4396344614028931
TR00000031,N0024,0.4282459616661072
TR00000031,N0032,0.40635856389999386
TR00000032,N0020,0.6420784425735474
TR00000032,N0057,0.6188912221363613
TR00000032,N0058,0.6109380432537623
TR00000032,N0034,0.4925841999053955
TR00000032,N0013,0.485881609916687
TR00000032,N0051,0.48188359737396236
TR00000032,N0072,0.47662389278411865
TR00000032,N0080,0.472418851852417
TR00000032,N0076,0.45345053672790525
TR00000032,N0041,0.4515449523925781
TR00000033,N0009,0.5750087022781372
TR00000033,N0023,0.5119846497263227
TR00000033,N0072,0.5093619537353515
TR00000033,N0051,0.46054598093032834
TR00000033,N0076,0.4466559648513794
TR00000033,N0080,0.4301490783691406
TR00000033,N0041,0.41294041872024534
TR00000033,N0032,0.4048417925834656
TR00000033,N0066,0.4048417925834656
TR00000033,N0024,0.4035224676132202
TR00000034,N0023,0.6194986173084804
TR00000034,N0079,0.4908397626876831
TR00000034,N0060,0.4669379353523254
TR00000034,N0003,0.4479737520217895
TR00000034,N0036,0.44497525691986084
TR00000034,N0073,0.44448162317276
TR00000034,N0070,0.4189302921295166
TR00000034,N0017,0.4132328867912292
TR00000034,N0032,0.4052129030227661
TR00000034,N0066,0.4052129030227661
TR00000035,N0057,0.600366599219186
TR00000035,N0058,0.5822099038532802
TR00000035,N0034,0.5300993680953979
TR00000035,N0013,0.5280195474624634
TR00000035,N0020,0.5173417806625367
TR00000035,N0056,0.507467532157898
TR00000035,N0072,0.45910663604736324
TR00000035,N0051,0.4536639332771301
TR00000035,N0076,0.4313622236251831
TR00000035,N0041,0.4244642972946167
TR00000036,N0021,0.5850524187088013
TR00000036,N0052,0.5777187585830689
TR00000036,N0067,0.5702231287956238
TR00000036,N0010,0.5612253546714783
TR00000036,N0009,0.5398878642490932
TR00000036,N0023,0.4687654001372201
TR00000036,N0032,0.39733682870864867
TR00000036,N0066,0.39733682870864867
TR00000036,N0007,0.3836498737335205
TR00000036,N0057,0.3836498737335205
TR00000037,N0023,0.6230259725025722
TR00000037,N0021,0.4674444794654846
TR00000037,N0067,0.45739924907684326
TR00000037,N0052,0.4539829015731811
TR00000037,N0010,0.43930070400238036
TR00000037,N0032,0.4087402582168579
TR00000037,N0066,0.4087402582168579
TR00000037,N0009,0.3990889055388315
TR00000037,N0007,0.38693150281906125
TR00000037,N0057,0.38693150281906125
TR00000038,N0023,0.5802940266472952
TR00000038,N0009,0.5031866329056875
TR00000038,N0054,0.46269492421831404
TR00000038,N0032,0.4017225980758667
TR00000038,N0066,0.4017225980758667
TR00000038,N0044,0.38522400856018063
TR00000038,N0058,0.38522400856018063
TR00000038,N0074,0.38522400856018063
TR00000038,N0007,0.38167877197265626
TR00000038,N0057,0.38167877197265626
TR00000039,N0013,0.5441882252693176
TR00000039,N0034,0.5344457626342773
TR00000039,N0020,0.5246990442276
TR00000039,N0056,0.5240164399147034
TR00000039,N0051,0.4684661507606506
TR00000039,N0072,0.4632790446281433
TR00000039,N0058,0.4471062762396676
TR00000039,N0041,0.44299891710281375
TR00000039,N0076,0.43987122774124143
TR00000039,N0024,0.43395576000213626
TR00000040,N0023,0.580335225377764
TR00000040,N0014,0.5607646703720093
TR00000040,N0038,0.5408363938331604
TR00000040,N0081,0.5370279788970947
TR00000040,N0009,0.5055579560143607
TR00000040,N0036,0.4980282258987427
TR00000040,N0013,0.47528021335601806
TR00000040,N0034,0.46003367900848385
TR00000040,N0056,0.4535428762435913
TR00000040,N0073,0.4459757566452026
TR00000041,N0020,0.6323340677079701
TR00000041,N0013,0.5898799610137939
TR00000041,N0034,0.5786531639099121
TR00000041,N0056,0.5302705287933349
TR00000041,N0025,0.5081046308789934
TR00000041,N0080,0.47407989025115965
TR00000041,N0051,0.46931455135345457
TR00000041,N0072,0.46764585971832273
TR00000041,N0041,0.44602439403533933
TR00000041,N0076,0.4422652244567871
TR00000042,N0025,0.4751488651548113
TR00000042,N0051,0.4659488081932068
TR00000042,N0041,0.4513945341110229
TR00000042,N0076,0.4470313310623169
TR00000042,N0024,0.4380681753158569
TR00000042,N0054,0.43540062904357907
TR00000042,N0080,0.42937813997268676
TR00000042,N0023,0.39255988597869873
TR00000042,N0032,0.39255988597869873
TR00000042,N0066,0.39255988597869873
TR00000043,N0072,0.5757922649383544
TR00000043,N0080,0.5511687994003296
TR00000043,N0041,0.546764326095581
TR00000043,N0024,0.5353458404541016
TR00000043,N0051,0.4738497734069824
TR00000043,N0013,0.4659106850624084
TR00000043,N0034,0.46245245933532714
TR00000043,N0076,0.45633019208908077
TR00000043,N0023,0.40052926540374756
TR00000043,N0032,0.40052926540374756
TR00000044,N0072,0.5685062408447266
TR00000044,N0009,0.48290395396096364
TR00000044,N0051,0.47318823337554927
TR00000044,N0041,0.4549098292986552
TR00000044,N0076,0.4534867644309997
TR00000044,N0034,0.4500769257545471
TR00000044,N0013,0.4467951893806457
TR00000044,N0024,0.44273220698038734
TR00000044,N0020,0.44255833625793456
TR00000044,N0080,0.44000079631805417
TR00000045,N0058,0.5861813255718776
TR00000045,N0057,0.5839450069836207
TR00000045,N0021,0.4521518468856811
TR00000045,N0067,0.4362912654876709
TR00000045,N0023,0.3984408617019653
TR00000045,N0032,0.3984408617019653
TR00000045,N0066,0.3984408617019653
TR00000045,N0044,0.37189561128616333
TR00000045,N0074,0.37189561128616333
TR00000045,N0007,0.3696592926979065
TR00000046,N0058,0.5943702527454922
TR00000046,N0073,0.5378435850143433
TR00000046,N0057,0.5325221027646746
TR00000046,N0070,0.5117510557174683
TR00000046,N0079,0.4648771047592163
TR00000046,N0014,0.4428093910217285
TR00000046,N0036,0.4391324043273926
TR00000046,N0038,0.4285498023033142
TR00000046,N0081,0.4247892379760742
TR00000046,N0023,0.39814560413360595
TR00000047,N0054,0.5756333521434239
TR00000047,N0023,0.4131277441978454
TR00000047,N0032,0.4131277441978454
TR00000047,N0066,0.4131277441978454
TR00000047,N0007,0.393088173866272
TR00000047,N0057,0.393088173866272
TR00000047,N0026,0.3829772472381592
TR00000047,N0062,0.3829772472381592
TR00000047,N0006,0.38139556646347045
TR00000047,N0015,0.38139556646347045
TR00000048,N0040,0.9983572435379029
TR00000048,N0045,0.562949526309967
TR00000048,N0001,0.519710385799408
TR00000048,N0018,0.5181041717529297
TR00000048,N0071,0.47591385841369627
TR00000048,N0068,0.47496854066848754
TR00000048,N0060,0.4644922256469726
TR00000048,N0043,0.4490380883216858
TR00000048,N0003,0.44480574131011963
TR00000048,N0023,0.43851552520479475
TR00000049,N0079,0.45820333957672116
TR00000049,N0043,0.4530658364295959
TR00000049,N0060,0.4521867156028747
TR00000049,N0003,0.44211931228637696
TR00000049,N0073,0.43446840047836305
TR00000049,N0028,0.43388375043869015
TR00000049,N0017,0.42022401094436646
TR00000049,N0070,0.4102458357810974
TR00000049,N0023,0.4017961621284485
TR00000049,N0032,0.4017961621284485
TR00000050,N0072,0.5507311344146728
TR00000050,N0051,0.46889505386352537
TR00000050,N0041,0.46225175857543943
TR00000050,N0056,0.4559105706214905
TR00000050,N0013,0.4544111609458923
TR00000050,N0076,0.4460099458694458
TR00000050,N0024,0.4431889414787292
TR00000050,N0034,0.4420544385910034
TR00000050,N0062,0.43489064489092144
TR00000050,N0020,0.4308449864387512
TR00000051,N0057,0.602074772971017
TR00000051,N0014,0.5885229063034058
TR00000051,N0038,0.5740536403656006
TR00000051,N0081,0.5630476427078247
TR00000051,N0036,0.5535159826278686
TR00000051,N0058,0.5408254708562579
TR00000051,N0020,0.4753648829460144
TR00000051,N0034,0.4634207725524902
TR00000051,N0013,0.46337238550186155
TR00000051,N0073,0.4506767749786377
TR00000052,N0067,0.6145267810140337
TR00000052,N0021,0.5480934126036507
TR00000052,N0052,0.4693646192550659
TR00000052,N0010,0.4600025653839111
TR00000052,N0044,0.4139391303062439
TR00000052,N0058,0.4139391303062439
TR00000052,N0074,0.4139391303062439
TR00000052,N0023,0.4079535484313965
TR00000052,N0032,0.4079535484313965
TR00000052,N0066,0.4079535484313965
TR00000053,N0054,0.4310672521591186
TR00000053,N0023,0.4022109746932983
TR00000053,N0032,0.4022109746932983
TR00000053,N0066,0.4022109746932983
TR00000053,N0061,0.39873307943344116
TR00000053,N0026,0.39698803424835205
TR00000053,N0062,0.39698803424835205
TR00000053,N0007,0.39229910373687743
TR00000053,N0057,0.39229910373687743
TR00000053,N0044,0.3910393238067627
TR00000054,N0056,0.613103619984218
TR00000054,N0051,0.4846604704856872
TR00000054,N0072,0.48065106868743895
TR00000054,N0076,0.45517430305480955
TR00000054,N0034,0.45266497135162354
TR00000054,N0057,0.4512463910239083
TR00000054,N0013,0.4441241383552551
TR00000054,N0041,0.43987895250320436
TR00000054,N0080,0.43900730609893795
TR00000054,N0020,0.434240984916687
TR00000055,N0054,0.5297298192977905
TR00000055,N0021,0.4371413898468018
TR00000055,N0045,0.433875538962228
TR00000055,N0056,0.4176324319839478
TR00000055,N0023,0.40727255344390867
TR00000055,N0032,0.40727255344390867
TR00000055,N0066,0.40727255344390867
TR00000055,N0044,0.38837442398071287
TR00000055,N0058,0.38837442398071287
TR00000055,N0074,0.38837442398071287
TR00000056,N0057,0.44017845221928187
TR00000056,N0054,0.40495340824127196
TR00000056,N0071,0.39849459330240883
TR00000056,N0023,0.3882405638694763
TR00000056,N0032,0.3882405638694763
TR00000056,N0066,0.3882405638694763
TR00000056,N0006,0.383025062084198
TR00000056,N0015,0.383025062084198
TR00000056,N0022,0.383025062084198
TR00000056,N0046,0.383025062084198
TR00000057,N0071,0.988470549583435
TR00000057,N0068,0.919216856275286
TR00000057,N0045,0.5610237274851118
TR00000057,N0078,0.5077431559562683
TR00000057,N0082,0.48932113477161954
TR00000057,N0018,0.47046420403889244
TR00000057,N0060,0.4560924243927002
TR00000057,N0004,0.4554551839828491
TR00000057,N0057,0.44277797767094207
TR00000057,N0003,0.437399537563324
TR00000058,N0018,1.0
TR00000058,N0045,0.9987664123943873
TR00000058,N0082,0.8988305640220643
TR00000058,N0001,0.5859024238586426
TR00000058,N0043,0.5536656856536865
TR00000058,N0040,0.5529140949249267
TR00000058,N0028,0.5390426397323609
TR00000058,N0017,0.5349712610244751
TR00000058,N0056,0.5327918379647392
TR00000058,N0060,0.5105572175979614
TR00000059,N0057,0.5221080865178789
TR00000059,N0058,0.4438714964049203
TR00000059,N0054,0.3992636203765869
TR00000059,N0023,0.3961983919143677
TR00000059,N0032,0.3961983919143677
TR00000059,N0066,0.3961983919143677
TR00000059,N0007,0.3792509436607361
TR00000059,N0026,0.37788569927215576
TR00000059,N0062,0.37788569927215576
TR00000059,N0044,0.37244292497634884
TR00000060,N0062,0.5988952466419766
TR00000060,N0023,0.4074429631233215
TR00000060,N0032,0.4074429631233215
TR00000060,N0066,0.4074429631233215
TR00000060,N0054,0.3997077226638794
TR00000060,N0007,0.38721381425857543
TR00000060,N0057,0.38721381425857543
TR00000060,N0026,0.3846095323562622
TR00000060,N0006,0.3758094549179077
TR00000060,N0015,0.3758094549179077
TR00000061,N0021,0.7088447093963623
TR00000061,N0067,0.6311845438820975
TR00000061,N0052,0.452670407295227
TR00000061,N0010,0.44266841411590574
TR00000061,N0023,0.40262571573257444
TR00000061,N0032,0.40262571573257444
TR00000061,N0066,0.40262571573257444
TR00000061,N0007,0.3886305570602417
TR00000061,N0057,0.3886305570602417
TR00000061,N0006,0.3820321083068848
TR00000062,N0062,0.48604987008231026
TR00000062,N0054,0.40204975605010984
TR00000062,N0023,0.3970953583717346
TR00000062,N0032,0.3970953583717346
TR00000062,N0066,0.3970953583717346
TR00000062,N0007,0.3819818258285522
TR00000062,N0057,0.3819818258285522
TR00000062,N0026,0.3789070129394531
TR00000062,N0044,0.37114391326904295
TR00000062,N0058,0.37114391326904295
TR00000063,N0062,0.6251452037266323
TR00000063,N0054,0.5885676336288452
TR00000063,N0007,0.4142949342727661
TR00000063,N0057,0.4142949342727661
TR00000063,N0023,0.411667263507843
TR00000063,N0032,0.411667263507843
TR00000063,N0066,0.411667263507843
TR00000063,N0061,0.4109694242477417
TR00000063,N0026,0.41085948944091794
TR00000063,N0016,0.3953477740287781
TR00000064,N0021,1.0
TR00000064,N0067,0.9993526956013271
TR00000064,N0052,0.5785327553749084
TR00000064,N0010,0.5655721068382263
TR00000064,N0082,0.5409616252354215
TR00000064,N0045,0.4111495494842529
TR00000064,N0044,0.4005216121673584
TR00000064,N0058,0.4005216121673584
TR00000064,N0074,0.4005216121673584
TR00000064,N0023,0.3955987572669983
TR00000065,N0057,0.5932921477726527
TR00000065,N0058,0.5207942690168108
TR00000065,N0043,0.44882798194885254
TR00000065,N0003,0.4429431796073913
TR00000065,N0079,0.4395225763320923
TR00000065,N0028,0.4358387231826782
TR00000065,N0060,0.4282330870628357
